"Mol_ID","Gene_symbol","Data_base"
"MOL004903","GPT","CTD"
"MOL004903","ABCC2","CTD"
"MOL004903","ABCC3","CTD"
"MOL004903","GCLM","CTD"
"MOL004903","TNF","CTD"
"MOL004903","CYP2E1","CTD"
"MOL004903","GCLC","CTD"
"MOL004903","IL1B","CTD"
"MOL004903","ABCC4","CTD"
"MOL004903","ADRB2","CTD"
"MOL004903","CCL2","CTD"
"MOL004903","SQSTM1","CTD"
"MOL004903","TLR4","CTD"
"MOL004903","HSPD1","CTD"
"MOL004903","SLC10A1","CTD"
"MOL004903","GSR","CTD"
"MOL004903","HMOX1","CTD"
"MOL003656","BCL2","CTD"
"MOL003656","BID","CTD"
"MOL003656","CASP3","CTD"
"MOL003656","CASP7","CTD"
"MOL003656","PARP1","CTD"
"MOL003656","AKT1","CTD"
"MOL003656","ENDOG","CTD"
"MOL003656","MTOR","CTD"
"MOL003656","AIFM1","CTD"
"MOL003656","CASP8","CTD"
"MOL003656","BAX","CTD"
"MOL003656","CASP9","CTD"
"MOL004328","TRPM3","CTD"
"MOL004328","AHR","CTD"
"MOL004328","UGT1A8","CTD"
"MOL004328","UGT1A10","CTD"
"MOL004328","UGT1A7","CTD"
"MOL004328","VEGFA","CTD"
"MOL004328","WT1","CTD"
"MOL004328","XDH","CTD"
"MOL004328","XRCC5","CTD"
"MOL004328","TSC1","CTD"
"MOL004328","UCP1","CTD"
"MOL004328","UGT1A1","CTD"
"MOL004328","TNF","CTD"
"MOL004328","TNFRSF10B","CTD"
"MOL004328","TNFRSF10D","CTD"
"MOL004328","UGT1A9","CTD"
"MOL004328","UGT2B15","CTD"
"MOL004328","VCAM1","CTD"
"MOL004328","TP63","CTD"
"MOL004328","TP73","CTD"
"MOL004328","TPO","CTD"
"MOL004328","TRAF2","CTD"
"MOL004328","ACHE","CTD"
"MOL004328","ACTA2","CTD"
"MOL004328","ADGRB1","CTD"
"MOL004328","AFP","CTD"
"MOL004328","MSH2","CTD"
"MOL004328","AKR1C1","CTD"
"MOL004328","TP53","CTD"
"MOL004328","TP53AIP1","CTD"
"MOL004328","TP53BP2","CTD"
"MOL004328","ALPL","CTD"
"MOL004328","APAF1","CTD"
"MOL004328","APP","CTD"
"MOL004328","AQP1","CTD"
"MOL004328","AQP5","CTD"
"MOL004328","ARHGDIA","CTD"
"MOL004328","ARNT","CTD"
"MOL004328","ATM","CTD"
"MOL004328","ATR","CTD"
"MOL004328","BACE1","CTD"
"MOL004328","AKR1C3","CTD"
"MOL004328","AKT1","CTD"
"MOL004328","ALB","CTD"
"MOL004328","CYP2C9","CTD"
"MOL004328","CYP2E1","CTD"
"MOL004328","CYP3A4","CTD"
"MOL004328","DHRS12","CTD"
"MOL004328","DNMT1","CTD"
"MOL004328","DRD2","CTD"
"MOL004328","E2F1","CTD"
"MOL004328","E2F3","CTD"
"MOL004328","EGFR","CTD"
"MOL004328","EGR1","CTD"
"MOL004328","ESR1","CTD"
"MOL004328","ESR2","CTD"
"MOL004328","FADD","CTD"
"MOL004328","FAS","CTD"
"MOL004328","FASLG","CTD"
"MOL004328","FOS","CTD"
"MOL004328","FOXO3","CTD"
"MOL004328","G6PD","CTD"
"MOL004328","GADD45A","CTD"
"MOL004328","GCLC","CTD"
"MOL004328","GCLM","CTD"
"MOL004328","GML","CTD"
"MOL004328","GPER1","CTD"
"MOL004328","GPT","CTD"
"MOL004328","GPX1","CTD"
"MOL004328","GPX2","CTD"
"MOL004328","GPX3","CTD"
"MOL004328","GPX5","CTD"
"MOL004328","GPX7","CTD"
"MOL004328","GSR","CTD"
"MOL004328","GSTZ1","CTD"
"MOL004328","HAVCR1","CTD"
"MOL004328","HK2","CTD"
"MOL004328","HMOX1","CTD"
"MOL004328","IGF1R","CTD"
"MOL004328","IKBKB","CTD"
"MOL004328","IL1B","CTD"
"MOL004328","IL6","CTD"
"MOL004328","INS1","CTD"
"MOL004328","ITGA4","CTD"
"MOL004328","JUN","CTD"
"MOL004328","KAT2B","CTD"
"MOL004328","KCNH2","CTD"
"MOL004328","KDR","CTD"
"MOL004328","KRAS","CTD"
"MOL004328","LHB","CTD"
"MOL004328","LPO","CTD"
"MOL004328","LRRC27","CTD"
"MOL004328","LRRK2","CTD"
"MOL004328","MAP3K5","CTD"
"MOL004328","MAPK1","CTD"
"MOL004328","MAPK3","CTD"
"MOL004328","MAPK8","CTD"
"MOL004328","MAPK9","CTD"
"MOL004328","ABCB1","CTD"
"MOL004328","ABCC1","CTD"
"MOL004328","ABCC4","CTD"
"MOL004328","ABCC5","CTD"
"MOL004328","ACAT1","CTD"
"MOL004328","MIR200C","CTD"
"MOL004328","MLH1","CTD"
"MOL004328","MMP2","CTD"
"MOL004328","MMP9","CTD"
"MOL004328","CDK1","CTD"
"MOL004328","MTOR","CTD"
"MOL004328","MYOD1","CTD"
"MOL004328","NANOG","CTD"
"MOL004328","NF1","CTD"
"MOL004328","NFE2L2","CTD"
"MOL004328","NFKB1","CTD"
"MOL004328","NFKBIA","CTD"
"MOL004328","NFKBIL1","CTD"
"MOL004328","NME1","CTD"
"MOL004328","NOS2","CTD"
"MOL004328","NQO1","CTD"
"MOL004328","NR1I2","CTD"
"MOL004328","PARP1","CTD"
"MOL004328","PCNA","CTD"
"MOL004328","BAK1","CTD"
"MOL004328","BAX","CTD"
"MOL004328","BBC3","CTD"
"MOL004328","BCHE","CTD"
"MOL004328","BCL2","CTD"
"MOL004328","BCL2A1","CTD"
"MOL004328","BCL2L1","CTD"
"MOL004328","BDNF","CTD"
"MOL004328","BIRC5","CTD"
"MOL004328","BRCA1","CTD"
"MOL004328","BRCA2","CTD"
"MOL004328","BTG2","CTD"
"MOL004328","CASP2","CTD"
"MOL004328","CASP3","CTD"
"MOL004328","CASP7","CTD"
"MOL004328","CASP9","CTD"
"MOL004328","CAT","CTD"
"MOL004328","CCL2","CTD"
"MOL004328","CCNB1","CTD"
"MOL004328","CCND1","CTD"
"MOL004328","CCNE1","CTD"
"MOL004328","CCNG1","CTD"
"MOL004328","CCNH","CTD"
"MOL004328","CDC25A","CTD"
"MOL004328","CDC25C","CTD"
"MOL004328","SHBG","CTD"
"MOL004328","CDK4","CTD"
"MOL004328","CDKN1A","CTD"
"MOL004328","CDKN2A","CTD"
"MOL004328","CFTR","CTD"
"MOL004328","CHEK1","CTD"
"MOL004328","CHEK2","CTD"
"MOL004328","CPT1A","CTD"
"MOL004328","CRADD","CTD"
"MOL004328","CTNNB1","CTD"
"MOL004328","CTSD","CTD"
"MOL004328","CXCL8","CTD"
"MOL004328","CYCS","CTD"
"MOL004328","CYP19A1","CTD"
"MOL004328","CYP1A1","CTD"
"MOL004328","CYP1A2","CTD"
"MOL004328","CYP1B1","CTD"
"MOL004328","CYP2C19","CTD"
"MOL004328","SPP1","CTD"
"MOL004328","ST1A8","CTD"
"MOL004328","STAT1","CTD"
"MOL004328","STAT3","CTD"
"MOL004328","SULT1A1","CTD"
"MOL004328","SULT1A3","CTD"
"MOL004328","TADA3","CTD"
"MOL004328","TEK","CTD"
"MOL004328","TGFB1","CTD"
"MOL004328","TH","CTD"
"MOL004328","PROM1","CTD"
"MOL004328","PSEN2","CTD"
"MOL004328","PTEN","CTD"
"MOL004328","PTGS1","CTD"
"MOL004328","MCL1","CTD"
"MOL004328","MDK","CTD"
"MOL004328","MDM2","CTD"
"MOL004328","MDM4","CTD"
"MOL004328","MIR141","CTD"
"MOL004328","RPTOR","CTD"
"MOL004328","SERPINE1","CTD"
"MOL004328","SESN2","CTD"
"MOL004328","SNAI2","CTD"
"MOL004328","SI","CTD"
"MOL004328","SIAH1","CTD"
"MOL004328","SIRT1","CTD"
"MOL004328","SLC16A1","CTD"
"MOL004328","SLC2A1","CTD"
"MOL004328","SLC2A4","CTD"
"MOL004328","SLC5A1","CTD"
"MOL004328","SLC6A3","CTD"
"MOL004328","SLCO1B1","CTD"
"MOL004328","SLCO1B3","CTD"
"MOL004328","SLCO2B1","CTD"
"MOL004328","SNAI1","CTD"
"MOL004328","PRKCB","CTD"
"MOL004328","SNCA","CTD"
"MOL004328","SOCS3","CTD"
"MOL004328","PGD","CTD"
"MOL004328","PGR","CTD"
"MOL004328","PIDD1","CTD"
"MOL004328","PON1","CTD"
"MOL004328","PPARA","CTD"
"MOL004328","PPARB","CTD"
"MOL004328","PPARG","CTD"
"MOL004328","PPM1D","CTD"
"MOL004328","PRDX1","CTD"
"MOL004328","PRKCA","CTD"
"MOL004328","SOD1","CTD"
"MOL004328","PRKCG","CTD"
"MOL004328","PTGS2","CTD"
"MOL004328","PTTG1","CTD"
"MOL004328","RB1","CTD"
"MOL004328","SOD2","CTD"
"MOL004328","RPRM","CTD"
"MOL004328","SOX2","CTD"
"MOL004328","RELA","CTD"
"MOL000098","HDAC4","CTD"
"MOL000098","HELLS","CTD"
"MOL000098","HGF","CTD"
"MOL000098","HIF1A","CTD"
"MOL000098","HMGB1","CTD"
"MOL000098","HMGCR","CTD"
"MOL000098","HMMR","CTD"
"MOL000098","HMOX1","CTD"
"MOL000098","HNRNPA1","CTD"
"MOL000098","HNRNPA2B1","CTD"
"MOL000098","HNRNPK","CTD"
"MOL000098","HRAS","CTD"
"MOL000098","HSP90AA1","CTD"
"MOL000098","HSP90AB1","CTD"
"MOL000098","HSP90B1","CTD"
"MOL000098","HSPA1A","CTD"
"MOL000098","HSPA1B","CTD"
"MOL000098","HSPA4","CTD"
"MOL000098","HSPA5","CTD"
"MOL000098","HSPA8","CTD"
"MOL000098","HSPB1","CTD"
"MOL000098","HSPD1","CTD"
"MOL000098","ICAM1","CTD"
"MOL000098","IDH1","CTD"
"MOL000098","IDO1","CTD"
"MOL000098","IFIH1","CTD"
"MOL000098","IFNB1","CTD"
"MOL000098","IFNG","CTD"
"MOL000098","IGF1","CTD"
"MOL000098","IGF1R","CTD"
"MOL000098","IGF2","CTD"
"MOL000098","IGFBP3","CTD"
"MOL000098","IKBKB","CTD"
"MOL000098","IL10","CTD"
"MOL000098","IL13","CTD"
"MOL000098","IL17A","CTD"
"MOL000098","IL18","CTD"
"MOL000098","IL1A","CTD"
"MOL000098","IL1B","CTD"
"MOL000098","IL1R1","CTD"
"MOL000098","IL2","CTD"
"MOL000098","IL4","CTD"
"MOL000098","IL5","CTD"
"MOL000098","IL6","CTD"
"MOL000098","IL7","CTD"
"MOL000098","INS","CTD"
"MOL000098","INSR","CTD"
"MOL000098","IQGAP1","CTD"
"MOL000098","IRAK1","CTD"
"MOL000098","IRF3","CTD"
"MOL000098","IRS1","CTD"
"MOL000098","ISG15","CTD"
"MOL000098","ITGA2B","CTD"
"MOL000098","ITGAM","CTD"
"MOL000098","ITGAV","CTD"
"MOL000098","ITGAX","CTD"
"MOL000098","ITGB1","CTD"
"MOL000098","ITGB2","CTD"
"MOL000098","ITGB3","CTD"
"MOL000098","JAG1","CTD"
"MOL000098","JAK1","CTD"
"MOL000098","JAK2","CTD"
"MOL000098","JUN","CTD"
"MOL000098","KAT2B","CTD"
"MOL000098","KDR","CTD"
"MOL000098","KEAP1","CTD"
"MOL000098","KIF11","CTD"
"MOL000098","KIF14","CTD"
"MOL000098","KIF15","CTD"
"MOL000098","KIF20A","CTD"
"MOL000098","KIF23","CTD"
"MOL000098","KIF4A","CTD"
"MOL000098","KITLG","CTD"
"MOL000098","KLF4","CTD"
"MOL000098","KMT2A","CTD"
"MOL000098","KNG1","CTD"
"MOL000098","KRAS","CTD"
"MOL000098","KRT19","CTD"
"MOL000098","LDHA","CTD"
"MOL000098","LEF1","CTD"
"MOL000098","LEP","CTD"
"MOL000098","LGALS3","CTD"
"MOL000098","LMNA","CTD"
"MOL000098","LMNB1","CTD"
"MOL000098","LOX","CTD"
"MOL000098","LYN","CTD"
"MOL000098","MAD2L1","CTD"
"MOL000098","MAP1LC3B","CTD"
"MOL000098","MAP2K1","CTD"
"MOL000098","MAP3K5","CTD"
"MOL000098","MAP3K7","CTD"
"MOL000098","MAPK1","CTD"
"MOL000098","MAPK11","CTD"
"MOL000098","MAPK14","CTD"
"MOL000098","MAPK3","CTD"
"MOL000098","MAPK8","CTD"
"MOL000098","MAPK9","CTD"
"MOL000098","MAPT","CTD"
"MOL000098","MCL1","CTD"
"MOL000098","MCM10","CTD"
"MOL000098","MCM2","CTD"
"MOL000098","MCM3","CTD"
"MOL000098","MCM4","CTD"
"MOL000098","MCM6","CTD"
"MOL000098","MCM7","CTD"
"MOL000098","MDC1","CTD"
"MOL000098","MDM2","CTD"
"MOL000098","MED1","CTD"
"MOL000098","MEN1","CTD"
"MOL000098","MET","CTD"
"MOL000098","MKI67","CTD"
"MOL000098","MLH1","CTD"
"MOL000098","MMP1","CTD"
"MOL000098","MMP2","CTD"
"MOL000098","MMP3","CTD"
"MOL000098","MMP9","CTD"
"MOL000098","MPO","CTD"
"MOL000098","MSH2","CTD"
"MOL000098","MSH6","CTD"
"MOL000098","MTOR","CTD"
"MOL000098","MUC1","CTD"
"MOL000098","MYBL2","CTD"
"MOL000098","MYC","CTD"
"MOL000098","MYD88","CTD"
"MOL000098","MYOD1","CTD"
"MOL000098","NANOG","CTD"
"MOL000098","NCAPG","CTD"
"MOL000098","NCOA1","CTD"
"MOL000098","NCOA2","CTD"
"MOL000098","NCOR1","CTD"
"MOL000098","NDC80","CTD"
"MOL000098","NEDD8","CTD"
"MOL000098","NEK2","CTD"
"MOL000098","NES","CTD"
"MOL000098","NF1","CTD"
"MOL000098","NFE2L2","CTD"
"MOL000098","NFKB1","CTD"
"MOL000098","NFKB2","CTD"
"MOL000098","NFKBIA","CTD"
"MOL000098","NGF","CTD"
"MOL000098","NLRP3","CTD"
"MOL000098","NOS2","CTD"
"MOL000098","NOS3","CTD"
"MOL000098","NOTCH1","CTD"
"MOL000098","NPM1","CTD"
"MOL000098","NQO1","CTD"
"MOL000098","NR1H4","CTD"
"MOL000098","NR3C1","CTD"
"MOL000098","NRAS","CTD"
"MOL000098","NT5E","CTD"
"MOL000098","NTRK1","CTD"
"MOL000098","NUF2","CTD"
"MOL000098","OCLN","CTD"
"MOL000098","ORC1","CTD"
"MOL000098","PARK7","CTD"
"MOL000098","PARP1","CTD"
"MOL000098","PBK","CTD"
"MOL000098","PCK1","CTD"
"MOL000098","PCNA","CTD"
"MOL000098","PDGFB","CTD"
"MOL000098","PDGFRA","CTD"
"MOL000098","PECAM1","CTD"
"MOL000098","PGK1","CTD"
"MOL000098","PGR","CTD"
"MOL000098","PHGDH","CTD"
"MOL000098","PIK3C3","CTD"
"MOL000098","PIK3CA","CTD"
"MOL000098","PIK3CB","CTD"
"MOL000098","PIK3CG","CTD"
"MOL000098","PIK3R1","CTD"
"MOL000098","PIK3R2","CTD"
"MOL000098","PKM","CTD"
"MOL000098","PLAU","CTD"
"MOL000098","PLCG1","CTD"
"MOL000098","PLEK","CTD"
"MOL000098","PLK1","CTD"
"MOL000098","POLE","CTD"
"MOL000098","POLE2","CTD"
"MOL000098","POLR2A","CTD"
"MOL000098","POLR2C","CTD"
"MOL000098","POMC","CTD"
"MOL000098","POU5F1","CTD"
"MOL000098","PPARA","CTD"
"MOL000098","PPARG","CTD"
"MOL000098","PPARGC1A","CTD"
"MOL000098","PPIA","CTD"
"MOL000098","PRDX1","CTD"
"MOL000098","PRKACA","CTD"
"MOL000098","PRKCA","CTD"
"MOL000098","PRKCD","CTD"
"MOL000098","PRKDC","CTD"
"MOL000098","PRL","CTD"
"MOL000098","PROM1","CTD"
"MOL000098","PSMD11","CTD"
"MOL000098","PSMD2","CTD"
"MOL000098","PSMD4","CTD"
"MOL000098","PTEN","CTD"
"MOL000098","PTGS2","CTD"
"MOL000098","PTK2","CTD"
"MOL000098","PTPN1","CTD"
"MOL000098","PTTG1","CTD"
"MOL000098","PXDNL","CTD"
"MOL000098","PXN","CTD"
"MOL000098","RACK1","CTD"
"MOL000098","RAD21","CTD"
"MOL000098","RAD51","CTD"
"MOL000098","RAD54L","CTD"
"MOL000098","RAF1","CTD"
"MOL000098","RASA1","CTD"
"MOL000098","RB1","CTD"
"MOL000098","RECQL4","CTD"
"MOL000098","RELA","CTD"
"MOL000098","RELB","CTD"
"MOL000098","REN","CTD"
"MOL000098","RFC3","CTD"
"MOL000098","RFC4","CTD"
"MOL000098","RHOA","CTD"
"MOL000098","RICTOR","CTD"
"MOL000098","ROCK1","CTD"
"MOL000098","RPL3","CTD"
"MOL000098","RPS23","CTD"
"MOL000098","RPS6","CTD"
"MOL000098","RPS6KB1","CTD"
"MOL000098","RPSA","CTD"
"MOL000098","RRM1","CTD"
"MOL000098","RRM2","CTD"
"MOL000098","RUNX1","CTD"
"MOL000098","RUNX2","CTD"
"MOL000098","RUVBL1","CTD"
"MOL000098","RUVBL2","CTD"
"MOL000098","SDHA","CTD"
"MOL000098","SDHC","CTD"
"MOL000098","SELE","CTD"
"MOL000098","SELL","CTD"
"MOL000098","SELP","CTD"
"MOL000098","SERPINE1","CTD"
"MOL000098","SHC1","CTD"
"MOL000098","SHH","CTD"
"MOL000098","SIN3A","CTD"
"MOL000098","SIRT1","CTD"
"MOL000098","SKP2","CTD"
"MOL000098","SLC2A1","CTD"
"MOL000098","SLC2A4","CTD"
"MOL000098","SMAD2","CTD"
"MOL000098","SMAD3","CTD"
"MOL000098","SMAD4","CTD"
"MOL000098","SMARCA4","CTD"
"MOL000098","SMC2","CTD"
"MOL000098","SMC3","CTD"
"MOL000098","SMC4","CTD"
"MOL000098","SNAI1","CTD"
"MOL000098","SNAI2","CTD"
"MOL000098","SNCA","CTD"
"MOL000098","SOCS1","CTD"
"MOL000098","SOCS3","CTD"
"MOL000098","SOD1","CTD"
"MOL000098","SOD2","CTD"
"MOL000098","SOS1","CTD"
"MOL000098","SOX2","CTD"
"MOL000098","SP1","CTD"
"MOL000098","SPP1","CTD"
"MOL000098","SQSTM1","CTD"
"MOL000098","SRC","CTD"
"MOL000098","SREBF1","CTD"
"MOL000098","SRSF1","CTD"
"MOL000098","STAT1","CTD"
"MOL000098","STAT3","CTD"
"MOL000098","STAT5B","CTD"
"MOL000098","STK11","CTD"
"MOL000098","SYK","CTD"
"MOL000098","TBK1","CTD"
"MOL000098","TERT","CTD"
"MOL000098","TFAM","CTD"
"MOL000098","TFRC","CTD"
"MOL000098","TGFA","CTD"
"MOL000098","TGFB1","CTD"
"MOL000098","TGFB2","CTD"
"MOL000098","TGFBR1","CTD"
"MOL000098","TGFBR2","CTD"
"MOL000098","THBS1","CTD"
"MOL000098","TIMP1","CTD"
"MOL000098","TIMP2","CTD"
"MOL000098","TJP1","CTD"
"MOL000098","TK1","CTD"
"MOL000098","TLR2","CTD"
"MOL000098","TLR4","CTD"
"MOL000098","TLR7","CTD"
"MOL000098","TNF","CTD"
"MOL000098","TNFAIP3","CTD"
"MOL000098","TNFRSF1A","CTD"
"MOL000098","TNFSF11","CTD"
"MOL000098","TOP2A","CTD"
"MOL000098","TP53","CTD"
"MOL000098","TP53BP1","CTD"
"MOL000098","TPI1","CTD"
"MOL000098","TRAF2","CTD"
"MOL000098","TRAF6","CTD"
"MOL000098","TRIM28","CTD"
"MOL000098","TRIP13","CTD"
"MOL000098","TSC1","CTD"
"MOL000098","TSC2","CTD"
"MOL000098","TTK","CTD"
"MOL000098","TTR","CTD"
"MOL000098","TUBB","CTD"
"MOL000098","TUFM","CTD"
"MOL000098","TWIST1","CTD"
"MOL000098","TXNRD1","CTD"
"MOL000098","TYK2","CTD"
"MOL000098","TYMS","CTD"
"MOL000098","UBB","CTD"
"MOL000098","UBC","CTD"
"MOL000098","VCAM1","CTD"
"MOL000098","VCP","CTD"
"MOL000098","VDAC1","CTD"
"MOL000098","VIM","CTD"
"MOL000098","VTN","CTD"
"MOL000098","WDHD1","CTD"
"MOL000098","WNT5A","CTD"
"MOL000098","WT1","CTD"
"MOL000098","XBP1","CTD"
"MOL000098","XIAP","CTD"
"MOL000098","XPO1","CTD"
"MOL000098","XRCC5","CTD"
"MOL000098","YAP1","CTD"
"MOL000098","YWHAE","CTD"
"MOL000098","YWHAG","CTD"
"MOL000098","YWHAQ","CTD"
"MOL000098","YWHAZ","CTD"
"MOL004827","BIRC5","CTD"
"MOL004827","TRADD","CTD"
"MOL004827","CASP3","CTD"
"MOL004827","BAX","CTD"
"MOL004827","BCL2","CTD"
"MOL004827","BCL2L1","CTD"
"MOL004827","AKT1","CTD"
"MOL004827","ZSWIM2","CTD"
"MOL004827","CASP8","CTD"
"MOL004827","CASP9","CTD"
"MOL004827","FAS","CTD"
"MOL004827","CDK4","CTD"
"MOL004827","CDK6","CTD"
"MOL004827","FADD","CTD"
"MOL004827","RAF1","CTD"
"MOL004827","MAPK1","CTD"
"MOL004827","MAPK3","CTD"
"MOL004827","PARP1","CTD"
"MOL004827","CDK2","CTD"
"MOL000449","ABCB11","CTD"
"MOL000449","ABCG5","CTD"
"MOL000449","ABCG8","CTD"
"MOL000449","ACAT1","CTD"
"MOL000449","FSHR","CTD"
"MOL000449","RPL31","CTD"
"MOL000449","RPL36","CTD"
"MOL000449","RPPH1","CTD"
"MOL000449","RPS14","CTD"
"MOL000449","RPS27","CTD"
"MOL000449","RPS27RT","CTD"
"MOL000449","RPS7","CTD"
"MOL000449","SLCO1B1","CTD"
"MOL000449","STRA8","CTD"
"MOL000449","TM2D3","CTD"
"MOL000449","TNF","CTD"
"MOL000449","VEGFA","CTD"
"MOL000449","ZBTB16","CTD"
"MOL000449","AKT1","CTD"
"MOL000449","ANKRD1","CTD"
"MOL000449","APOA1","CTD"
"MOL000449","BRINP3","CTD"
"MOL000449","CLDN11","CTD"
"MOL000449","CXCL8","CTD"
"MOL000449","DNMT3L","CTD"
"MOL000449","EGFR","CTD"
"MOL000449","ESR1","CTD"
"MOL000449","NR0B1","CTD"
"MOL000449","GABARAP","CTD"
"MOL000449","GFRA1","CTD"
"MOL000449","HMGCR","CTD"
"MOL000449","HOXA5","CTD"
"MOL000449","IFI35","CTD"
"MOL000449","IL10","CTD"
"MOL000449","IL6","CTD"
"MOL000449","KNG1","CTD"
"MOL000449","MYBPC2","CTD"
"MOL000449","NANOG","CTD"
"MOL000449","NOS2","CTD"
"MOL000449","NPC1L1","CTD"
"MOL000449","RPL18A","CTD"
"MOL000449","NR0B2","CTD"
"MOL000449","NR1H4","CTD"
"MOL000449","PTGS2","CTD"
"MOL000500","CYP3A4","CTD"
"MOL000358","ACHE","HERB"
"MOL000358","ADRA1D","HERB"
"MOL000358","ADRA1B","HERB"
"MOL000358","ADRB2","HERB"
"MOL000358","AR","HERB"
"MOL000358","BAX","HERB"
"MOL000358","BCL2","HERB"
"MOL000358","CA2","HERB"
"MOL000358","CASP3","HERB"
"MOL000358","CASP8","HERB"
"MOL000358","CASP9","HERB"
"MOL000358","CCNA2","HERB"
"MOL000358","CDK2","HERB"
"MOL000358","CHEK1","HERB"
"MOL000358","CHRM1","HERB"
"MOL000358","CHRM2","HERB"
"MOL000358","CHRM3","HERB"
"MOL000358","CHRM4","HERB"
"MOL000358","CHRNA2","HERB"
"MOL000358","CHRNA7","HERB"
"MOL000358","MAPK14","HERB"
"MOL000358","DPEP1","HERB"
"MOL000358","DPP4","HERB"
"MOL000358","DRD1","HERB"
"MOL000358","ESR1","HERB"
"MOL000358","ESR2","HERB"
"MOL000358","GABRA1","HERB"
"MOL000358","NR3C1","HERB"
"MOL000358","GSK3B","HERB"
"MOL000358","JUN","HERB"
"MOL000358","KCNH2","HERB"
"MOL000358","MAP2","HERB"
"MOL000358","NR3C2","HERB"
"MOL000358","NOS2","HERB"
"MOL000358","OPRM1","HERB"
"MOL000358","PDE3A","HERB"
"MOL000358","PGR","HERB"
"MOL000358","PIM1","HERB"
"MOL000358","PON1","HERB"
"MOL000358","PPARG","HERB"
"MOL000358","PRKCA","HERB"
"MOL000358","PRSS1","HERB"
"MOL000358","PTGS1","HERB"
"MOL000358","PTGS2","HERB"
"MOL000358","SCN5A","HERB"
"MOL000358","SLC6A4","HERB"
"MOL000358","TGFB1","HERB"
"MOL000358","NCOA2","HERB"
"MOL000569","AKR1B1","HERB"
"MOL000569","CDK2","HERB"
"MOL000569","MAPK14","HERB"
"MOL000569","ESR1","HERB"
"MOL000569","POLA1","HERB"
"MOL000569","POLB","HERB"
"MOL000569","PTGS2","HERB"
"MOL000569","ANTXR2","HERB"
"MOL000006","ARSI","HERB"
"MOL000006","ERN1","HERB"
"MOL000006","IL10","HERB"
"MOL000006","NLRP3","HERB"
"MOL000006","STAT3","HERB"
"MOL000006","IL1B","HERB"
"MOL000006","SCTR","HERB"
"MOL000006","CCT4","HERB"
"MOL000006","KEAP1","HERB"
"MOL000006","CASP3","HERB"
"MOL000006","STAR","HERB"
"MOL000006","HMOX1","HERB"
"MOL000006","NQO1","HERB"
"MOL000006","CASP1","HERB"
"MOL000006","BCL2","HERB"
"MOL000006","ATP7B","HERB"
"MOL000006","IL4","HERB"
"MOL000006","AKT1","HERB"
"MOL000006","GATA3","HERB"
"MOL000006","GABPA","HERB"
"MOL000006","CASP9","HERB"
"MOL000006","APP","HERB"
"MOL000006","RELA","HERB"
"MOL000006","NOS2","HERB"
"MOL000006","FAS","HERB"
"MOL000006","PTGS2","HERB"
"MOL000006","HLA-B","HERB"
"MOL000006","PPARG","HERB"
"MOL000006","PRKAB1","HERB"
"MOL000006","CYP21A2","HERB"
"MOL000006","TJP1","HERB"
"MOL000006","TNF","HERB"
"MOL000006","GSTA1","HERB"
"MOL000006","MMP9","HERB"
"MOL000006","BMP2","HERB"
"MOL000006","YAP1","HERB"
"MOL000006","CCL2","HERB"
"MOL000006","DLG4","HERB"
"MOL000006","TXNIP","HERB"
"MOL000006","SOD1","HERB"
"MOL000006","CFL1","HERB"
"MOL000006","TPH1","HERB"
"MOL000006","MAPK14","HERB"
"MOL000006","CHEK1","HERB"
"MOL000006","LATS1","HERB"
"MOL000006","LIMK1","HERB"
"MOL000006","CYCS","HERB"
"MOL000006","GSDMD","HERB"
"MOL000006","KMT2A","HERB"
"MOL000006","HMGB1","HERB"
"MOL000006","IL18","HERB"
"MOL000006","UBR5","HERB"
"MOL000006","CCND1","HERB"
"MOL000006","SIRT3","HERB"
"MOL000006","EPHB2","HERB"
"MOL000006","CDKN1A","HERB"
"MOL000006","BDNF","HERB"
"MOL000006","TP53","HERB"
"MOL000006","BAX","HERB"
"MOL000006","PARP1","HERB"
"MOL000006","GSTT2","HERB"
"MOL000006","MIR34A","HERB"
"MOL000006","PIK3CA","HERB"
"MOL000006","SCNN1A","HERB"
"MOL000006","SOX2","HERB"
"MOL000006","STS","HERB"
"MOL000006","ATG5","HERB"
"MOL000006","USP4","HERB"
"MOL000006","MTOR","HERB"
"MOL000006","IL13","HERB"
"MOL000006","GFAP","HERB"
"MOL000006","IL6","HERB"
"MOL000006","MIR21","HERB"
"MOL000006","MAPK8","HERB"
"MOL000006","MARVELD1","HERB"
"MOL000006","BECN1","HERB"
"MOL000006","MPO","HERB"
"MOL000006","BACE1","HERB"
"MOL000006","SNAP25","HERB"
"MOL000006","HSPA5","HERB"
"MOL000006","PSMC4","HERB"
"MOL000006","LRP2","HERB"
"MOL000006","MKI67","HERB"
"MOL000006","CXCL8","HERB"
"MOL000006","STAT6","HERB"
"MOL006824","AR","HERB"
"MOL006824","CCNA2","HERB"
"MOL006824","CDK2","HERB"
"MOL006824","CHEK1","HERB"
"MOL006824","MAPK14","HERB"
"MOL006824","DPP4","HERB"
"MOL006824","ESR1","HERB"
"MOL006824","ESR2","HERB"
"MOL006824","NR3C1","HERB"
"MOL006824","GSK3B","HERB"
"MOL006824","PGR","HERB"
"MOL006824","PIM1","HERB"
"MOL006824","PPARG","HERB"
"MOL006824","PRKCB","HERB"
"MOL006824","MAPK1","HERB"
"MOL006824","MAPK10","HERB"
